Date,Close
1/8/2013 0:00,53.91
1/9/2013 0:00,54.04
1/10/2013 0:00,54.88
1/11/2013 0:00,53.84
1/14/2013 0:00,53.83
1/15/2013 0:00,55.41
1/16/2013 0:00,55.95
1/17/2013 0:00,55.65
1/18/2013 0:00,55.52
1/22/2013 0:00,55.38
1/23/2013 0:00,55.33
1/24/2013 0:00,55.67
1/25/2013 0:00,56.05
1/28/2013 0:00,55.53
1/29/2013 0:00,55.68
1/30/2013 0:00,55.59
1/31/2013 0:00,55.23
2/1/2013 0:00,55.12
2/4/2013 0:00,54.5
2/5/2013 0:00,55.11
2/6/2013 0:00,55.27
2/7/2013 0:00,54.91
2/8/2013 0:00,55.82
2/11/2013 0:00,55.37
2/12/2013 0:00,54.98
2/13/2013 0:00,55.22
2/14/2013 0:00,55.25
2/15/2013 0:00,55.4
2/19/2013 0:00,56.47
2/20/2013 0:00,55.15
2/21/2013 0:00,54.52
2/22/2013 0:00,53.99
2/25/2013 0:00,52.7
2/26/2013 0:00,52.53
2/27/2013 0:00,53.9
2/28/2013 0:00,54.22
3/1/2013 0:00,54.07
3/4/2013 0:00,53.82
3/5/2013 0:00,54.37
3/6/2013 0:00,54.38
3/7/2013 0:00,53.99
3/8/2013 0:00,54.72
3/11/2013 0:00,54.27
3/12/2013 0:00,53.95
3/13/2013 0:00,54.29
3/14/2013 0:00,54.29
3/15/2013 0:00,53.99
3/18/2013 0:00,53.49
3/19/2013 0:00,52.45
3/20/2013 0:00,53.15
3/21/2013 0:00,52.9
3/22/2013 0:00,53.32
3/25/2013 0:00,53.8
3/26/2013 0:00,54.28
3/27/2013 0:00,54.5
3/28/2013 0:00,55.23
4/1/2013 0:00,54.45
4/2/2013 0:00,54.99
4/3/2013 0:00,54.7
4/4/2013 0:00,55.47
4/5/2013 0:00,55.46
4/8/2013 0:00,55.3
4/9/2013 0:00,54.84
4/10/2013 0:00,55.81
4/11/2013 0:00,57.04
4/12/2013 0:00,56.82
4/15/2013 0:00,55.13
4/16/2013 0:00,56.17
4/17/2013 0:00,55.39
4/18/2013 0:00,54.82
4/19/2013 0:00,54.9
4/22/2013 0:00,55.14
4/23/2013 0:00,55.19
4/24/2013 0:00,55.26
4/25/2013 0:00,56.45
4/26/2013 0:00,56.71
4/29/2013 0:00,56.54
4/30/2013 0:00,56.59
5/1/2013 0:00,56.15
5/2/2013 0:00,57.03
5/3/2013 0:00,58.21
5/6/2013 0:00,58.09
5/7/2013 0:00,58.59
5/8/2013 0:00,59
5/9/2013 0:00,58.49
5/10/2013 0:00,59.17
5/13/2013 0:00,60.49
5/14/2013 0:00,61.24
5/15/2013 0:00,61.44
5/16/2013 0:00,61.13
5/17/2013 0:00,60.68
5/20/2013 0:00,60.48
5/21/2013 0:00,60.71
5/22/2013 0:00,60.16
5/23/2013 0:00,60.16
5/24/2013 0:00,59.87
5/28/2013 0:00,59.96
5/29/2013 0:00,59.26
5/30/2013 0:00,59.14
5/31/2013 0:00,58.82
6/3/2013 0:00,59.33
6/4/2013 0:00,59.39
6/5/2013 0:00,58.02
6/6/2013 0:00,58.44
6/7/2013 0:00,59.52
6/10/2013 0:00,59.42
6/11/2013 0:00,58.96
6/12/2013 0:00,58.24
6/13/2013 0:00,59.46
6/14/2013 0:00,58.94
6/17/2013 0:00,59.09
6/18/2013 0:00,59.64
6/19/2013 0:00,58.9
6/20/2013 0:00,57.76
6/21/2013 0:00,58.2
6/24/2013 0:00,57.45
6/25/2013 0:00,58.67
6/26/2013 0:00,59.4
6/27/2013 0:00,59.56
6/28/2013 0:00,59.94
7/1/2013 0:00,61.21
7/2/2013 0:00,60.72
7/3/2013 0:00,61.03
7/5/2013 0:00,62.04
7/8/2013 0:00,62.61
7/9/2013 0:00,62.67
7/10/2013 0:00,62.59
7/11/2013 0:00,62.65
7/12/2013 0:00,62.26
7/15/2013 0:00,62.09
7/16/2013 0:00,62.02
7/17/2013 0:00,61.62
7/18/2013 0:00,61.61
7/19/2013 0:00,61.56
7/22/2013 0:00,62.07
7/23/2013 0:00,61.51
7/24/2013 0:00,61.46
7/25/2013 0:00,61.44
7/26/2013 0:00,61.52
7/29/2013 0:00,61.63
7/30/2013 0:00,61.27
7/31/2013 0:00,61.24
8/1/2013 0:00,62.17
8/2/2013 0:00,61.99
8/5/2013 0:00,62.07
8/6/2013 0:00,59.81
8/7/2013 0:00,58.9
8/8/2013 0:00,59.6
8/9/2013 0:00,58.79
8/12/2013 0:00,60.79
8/13/2013 0:00,60.18
8/14/2013 0:00,59.54
8/15/2013 0:00,59.33
8/16/2013 0:00,56.43
8/19/2013 0:00,56.26
8/20/2013 0:00,57.1
8/21/2013 0:00,56.75
8/22/2013 0:00,57.17
8/23/2013 0:00,57.28
8/26/2013 0:00,57.3
8/27/2013 0:00,56.62
8/28/2013 0:00,56.53
8/29/2013 0:00,55.98
8/30/2013 0:00,55.73
9/3/2013 0:00,55.49
9/4/2013 0:00,56.12
9/5/2013 0:00,56.19
9/6/2013 0:00,55.92
9/9/2013 0:00,56.58
9/10/2013 0:00,57.1
9/11/2013 0:00,57.22
9/12/2013 0:00,57.03
9/13/2013 0:00,57.28
9/16/2013 0:00,57.98
9/17/2013 0:00,58.18
9/18/2013 0:00,58.03
9/19/2013 0:00,57.55
9/20/2013 0:00,57
9/23/2013 0:00,56.63
9/24/2013 0:00,56.41
9/25/2013 0:00,55.81
9/26/2013 0:00,56.58
9/27/2013 0:00,56.45
9/30/2013 0:00,56.2
10/1/2013 0:00,55.95
10/2/2013 0:00,56.8
10/3/2013 0:00,56.84
10/4/2013 0:00,57.13
10/7/2013 0:00,56.64
10/8/2013 0:00,55.62
10/9/2013 0:00,55.77
10/10/2013 0:00,56.73
10/11/2013 0:00,56.84
10/14/2013 0:00,56.93
10/15/2013 0:00,56.94
10/16/2013 0:00,58.21
10/17/2013 0:00,58.65
10/18/2013 0:00,58.74
10/21/2013 0:00,58.84
10/22/2013 0:00,59.03
10/23/2013 0:00,58.87
10/24/2013 0:00,59.08
10/25/2013 0:00,59.27
10/28/2013 0:00,60.15
10/29/2013 0:00,60.46
10/30/2013 0:00,60.38
10/31/2013 0:00,60.47
11/1/2013 0:00,59.97
11/4/2013 0:00,60.46
11/5/2013 0:00,60.34
11/6/2013 0:00,60.51
11/7/2013 0:00,60.32
11/8/2013 0:00,61.02
11/11/2013 0:00,61.84
11/12/2013 0:00,61.82
11/13/2013 0:00,63.38
11/14/2013 0:00,63.43
11/15/2013 0:00,62.8
11/18/2013 0:00,62.48
11/19/2013 0:00,61.87
11/20/2013 0:00,61.76
11/21/2013 0:00,62.14
11/22/2013 0:00,62.1
11/25/2013 0:00,62.55
11/26/2013 0:00,62.9
11/27/2013 0:00,62.71
11/29/2013 0:00,62.21
12/2/2013 0:00,61.79
12/3/2013 0:00,61.87
12/4/2013 0:00,61.35
12/5/2013 0:00,61.05
12/6/2013 0:00,60.36
12/9/2013 0:00,60.7
12/10/2013 0:00,61.27
12/11/2013 0:00,60.79
12/12/2013 0:00,60.37
12/13/2013 0:00,60.09
12/16/2013 0:00,60.55
12/17/2013 0:00,59.83
12/18/2013 0:00,60.34
12/19/2013 0:00,60.24
12/20/2013 0:00,61.19
12/23/2013 0:00,61.54
12/24/2013 0:00,61.6
12/26/2013 0:00,61.61
12/27/2013 0:00,61.42
12/30/2013 0:00,61.85
12/31/2013 0:00,61.8
1/2/2014 0:00,61.95
1/3/2014 0:00,62.17
1/6/2014 0:00,61.41
1/7/2014 0:00,60.76
1/8/2014 0:00,60.49
1/9/2014 0:00,61.49
1/10/2014 0:00,61.11
1/13/2014 0:00,59.49
1/14/2014 0:00,59.75
1/15/2014 0:00,60.87
1/16/2014 0:00,60.11
1/17/2014 0:00,59.93
1/21/2014 0:00,59.66
1/22/2014 0:00,59.4
1/23/2014 0:00,59.06
1/24/2014 0:00,58.16
1/27/2014 0:00,57.82
1/28/2014 0:00,58.23
1/29/2014 0:00,56.7
1/30/2014 0:00,57.33
1/31/2014 0:00,57.45
2/3/2014 0:00,55.71
2/4/2014 0:00,55.38
2/5/2014 0:00,57.1
2/6/2014 0:00,58.7
2/7/2014 0:00,58.79
2/10/2014 0:00,58.55
2/11/2014 0:00,58.92
2/12/2014 0:00,58.26
2/13/2014 0:00,58.56
2/14/2014 0:00,58.47
2/18/2014 0:00,58.92
2/19/2014 0:00,58.88
2/20/2014 0:00,59.44
2/21/2014 0:00,59.24
2/24/2014 0:00,58.61
2/25/2014 0:00,59.23
2/26/2014 0:00,60.92
2/27/2014 0:00,61.37
2/28/2014 0:00,61.48
3/3/2014 0:00,61.21
3/4/2014 0:00,61.65
3/5/2014 0:00,61.58
3/6/2014 0:00,61.58
3/7/2014 0:00,62.41
3/10/2014 0:00,62.63
3/11/2014 0:00,62.28
3/12/2014 0:00,62.2
3/13/2014 0:00,61.51
3/14/2014 0:00,61.33
3/17/2014 0:00,62.09
3/18/2014 0:00,62.41
3/19/2014 0:00,62.18
3/20/2014 0:00,62.36
3/21/2014 0:00,62.5
3/24/2014 0:00,61.8
3/25/2014 0:00,62.48
3/26/2014 0:00,61.96
3/27/2014 0:00,61.78
3/28/2014 0:00,61.83
3/31/2014 0:00,62.45
4/1/2014 0:00,62.89
4/2/2014 0:00,63.63
4/3/2014 0:00,63.37
4/4/2014 0:00,63.47
4/7/2014 0:00,61.76
4/8/2014 0:00,62.56
4/9/2014 0:00,62.83
4/10/2014 0:00,61.52
4/11/2014 0:00,60.46
4/14/2014 0:00,60.52
4/15/2014 0:00,60.98
4/16/2014 0:00,61.46
4/17/2014 0:00,60.84
4/21/2014 0:00,60.57
4/22/2014 0:00,60.82
4/23/2014 0:00,61.89
4/24/2014 0:00,62.03
4/25/2014 0:00,61.48
4/28/2014 0:00,62.41
4/29/2014 0:00,62.17
4/30/2014 0:00,61.28
5/1/2014 0:00,61.5
5/2/2014 0:00,62.02
5/5/2014 0:00,61.53
5/6/2014 0:00,60.62
5/7/2014 0:00,60.67
5/8/2014 0:00,61.28
5/9/2014 0:00,61.47
5/12/2014 0:00,62.76
5/13/2014 0:00,62.62
5/14/2014 0:00,61.88
5/15/2014 0:00,61.49
5/16/2014 0:00,70.55
5/19/2014 0:00,68.42
5/20/2014 0:00,67.46
5/21/2014 0:00,67.51
5/22/2014 0:00,67.53
5/23/2014 0:00,67.85
5/27/2014 0:00,67.92
5/28/2014 0:00,67.45
5/29/2014 0:00,67.78
5/30/2014 0:00,68.06
6/2/2014 0:00,68.21
6/3/2014 0:00,68.03
6/4/2014 0:00,68.29
6/5/2014 0:00,68.32
6/6/2014 0:00,68.79
6/9/2014 0:00,68.65
6/10/2014 0:00,68.57
6/11/2014 0:00,67.91
6/12/2014 0:00,67.27
6/13/2014 0:00,67.89
6/16/2014 0:00,67.86
6/17/2014 0:00,67.8
6/18/2014 0:00,68.3
6/19/2014 0:00,68.36
6/20/2014 0:00,68.09
6/23/2014 0:00,67.73
6/24/2014 0:00,67.85
6/25/2014 0:00,67.51
6/26/2014 0:00,67.63
6/27/2014 0:00,67.99
6/30/2014 0:00,67.93
7/1/2014 0:00,68.69
7/2/2014 0:00,68.59
7/3/2014 0:00,69.29
7/7/2014 0:00,69.41
7/8/2014 0:00,69.8
7/9/2014 0:00,70.14
7/10/2014 0:00,69.18
7/11/2014 0:00,68.75
7/14/2014 0:00,68.76
7/15/2014 0:00,68.05
7/16/2014 0:00,68.16
7/17/2014 0:00,67.4
7/18/2014 0:00,67.98
7/21/2014 0:00,67.63
7/22/2014 0:00,67.74
7/23/2014 0:00,67.76
7/24/2014 0:00,68.76
7/25/2014 0:00,68.08
7/28/2014 0:00,68.99
7/29/2014 0:00,68.9
7/30/2014 0:00,70.19
7/31/2014 0:00,69.23
8/1/2014 0:00,68.95
8/4/2014 0:00,69.55
8/5/2014 0:00,68.64
8/6/2014 0:00,69.34
8/7/2014 0:00,68.6
8/8/2014 0:00,69.94
8/11/2014 0:00,69.16
8/12/2014 0:00,68.71
8/13/2014 0:00,68.12
8/14/2014 0:00,68.69
8/15/2014 0:00,65.11
8/18/2014 0:00,66.12
8/19/2014 0:00,67.47
8/20/2014 0:00,68.39
8/21/2014 0:00,68.93
8/22/2014 0:00,69.45
8/25/2014 0:00,69.76
8/26/2014 0:00,70.21
8/27/2014 0:00,70.01
8/28/2014 0:00,69.64
8/29/2014 0:00,69.25
9/2/2014 0:00,69.15
9/3/2014 0:00,69.64
9/4/2014 0:00,70.43
9/5/2014 0:00,70.63
9/8/2014 0:00,69.98
9/9/2014 0:00,69.35
9/10/2014 0:00,68.77
9/11/2014 0:00,68.97
9/12/2014 0:00,69.08
9/15/2014 0:00,68.91
9/16/2014 0:00,69.49
9/17/2014 0:00,69.37
9/18/2014 0:00,69.27
9/19/2014 0:00,69.38
9/22/2014 0:00,68.33
9/23/2014 0:00,67.66
9/24/2014 0:00,69.17
9/25/2014 0:00,68.41
9/26/2014 0:00,68.94
9/29/2014 0:00,68.66
9/30/2014 0:00,68.37
10/1/2014 0:00,67.58
10/2/2014 0:00,68.83
10/3/2014 0:00,70.29
10/6/2014 0:00,69.94
10/7/2014 0:00,69.3
10/8/2014 0:00,70.65
10/9/2014 0:00,69.82
10/10/2014 0:00,70.04
10/13/2014 0:00,69.04
10/14/2014 0:00,69.81
10/15/2014 0:00,68.51
10/16/2014 0:00,68.33
10/17/2014 0:00,68.98
10/20/2014 0:00,70.06
10/21/2014 0:00,71.63
10/22/2014 0:00,71.04
10/23/2014 0:00,71.77
10/24/2014 0:00,71.2
10/27/2014 0:00,71.68
10/28/2014 0:00,71.26
10/29/2014 0:00,71.38
10/30/2014 0:00,72.41
10/31/2014 0:00,72.61
11/3/2014 0:00,72.54
11/4/2014 0:00,72.03
11/5/2014 0:00,72.26
11/6/2014 0:00,73.68
11/7/2014 0:00,73.43
11/10/2014 0:00,72.39
11/11/2014 0:00,70.48
11/12/2014 0:00,72.85
11/13/2014 0:00,73.25
11/14/2014 0:00,74.17
11/17/2014 0:00,73.27
11/18/2014 0:00,73.52
11/19/2014 0:00,73.81
11/20/2014 0:00,74.97
11/21/2014 0:00,75.09
11/24/2014 0:00,76.26
11/25/2014 0:00,75.89
11/26/2014 0:00,75.41
11/28/2014 0:00,76.36
12/1/2014 0:00,75.65
12/2/2014 0:00,75.77
12/3/2014 0:00,76.33
12/4/2014 0:00,75.7
12/5/2014 0:00,75.55
12/8/2014 0:00,74.57
12/9/2014 0:00,74.64
12/10/2014 0:00,73.39
12/11/2014 0:00,74.19
12/12/2014 0:00,74.65
12/15/2014 0:00,75.43
12/16/2014 0:00,74.84
12/17/2014 0:00,75.77
12/18/2014 0:00,77.52
12/19/2014 0:00,77.1
12/22/2014 0:00,77.52
12/23/2014 0:00,78.72
12/24/2014 0:00,78.14
12/26/2014 0:00,78.17
12/29/2014 0:00,79.18
12/30/2014 0:00,78.76
12/31/2014 0:00,79.39
1/2/2015 0:00,78.37
1/5/2015 0:00,77.28
1/6/2015 0:00,76.79
1/7/2015 0:00,79.42
1/8/2015 0:00,79.78
1/9/2015 0:00,78.5
1/12/2015 0:00,78.38
1/13/2015 0:00,77.95
1/14/2015 0:00,77.04
1/15/2015 0:00,75.78
1/16/2015 0:00,76.89
1/20/2015 0:00,75.71
1/21/2015 0:00,75.97
1/22/2015 0:00,77.4
1/23/2015 0:00,77.08
1/26/2015 0:00,77.99
1/27/2015 0:00,78.72
1/28/2015 0:00,77.86
1/29/2015 0:00,78.27
1/30/2015 0:00,76.2
2/2/2015 0:00,76.57
2/3/2015 0:00,78.89
2/4/2015 0:00,78.9
2/5/2015 0:00,78.76
2/6/2015 0:00,78.5
2/9/2015 0:00,78.52
2/10/2015 0:00,79.26
2/11/2015 0:00,79.03
2/12/2015 0:00,79.37
2/13/2015 0:00,79.41
2/17/2015 0:00,78.9
2/18/2015 0:00,78.05
2/19/2015 0:00,77.14
2/20/2015 0:00,81.74
2/23/2015 0:00,81.11
2/24/2015 0:00,80.56
2/25/2015 0:00,81.19
2/26/2015 0:00,80.85
2/27/2015 0:00,80.43
3/2/2015 0:00,80.68
3/3/2015 0:00,79.97
3/4/2015 0:00,79.95
3/5/2015 0:00,80.65
3/6/2015 0:00,80.86
3/9/2015 0:00,80.34
3/10/2015 0:00,79.44
3/11/2015 0:00,79.27
3/12/2015 0:00,80.28
3/13/2015 0:00,80.36
3/16/2015 0:00,80.23
3/17/2015 0:00,80.21
3/18/2015 0:00,80.49
3/19/2015 0:00,81.2
3/20/2015 0:00,82.32
3/23/2015 0:00,81.99
3/24/2015 0:00,81.63
3/25/2015 0:00,79.87
3/26/2015 0:00,79.14
3/27/2015 0:00,79.73
3/30/2015 0:00,80.02
3/31/2015 0:00,80.32
4/1/2015 0:00,79.55
4/2/2015 0:00,79.96
4/6/2015 0:00,80.29
4/7/2015 0:00,79.86
4/8/2015 0:00,80.5
4/9/2015 0:00,80.01
4/10/2015 0:00,80.24
4/13/2015 0:00,80.05
4/14/2015 0:00,79.19
4/15/2015 0:00,78.16
4/16/2015 0:00,78.5
4/17/2015 0:00,76.43
4/20/2015 0:00,76.7
4/21/2015 0:00,77.61
4/22/2015 0:00,78.01
4/23/2015 0:00,78.49
4/24/2015 0:00,78.16
4/27/2015 0:00,77.12
4/28/2015 0:00,77.34
4/29/2015 0:00,76.62
4/30/2015 0:00,75.56
5/1/2015 0:00,76.1
5/4/2015 0:00,76.04
5/5/2015 0:00,75.43
5/6/2015 0:00,75.44
5/7/2015 0:00,76.78
5/8/2015 0:00,77.27
5/11/2015 0:00,76.97
5/12/2015 0:00,76.94
5/13/2015 0:00,76.17
5/14/2015 0:00,74.15
5/15/2015 0:00,74.8
5/18/2015 0:00,75.16
5/19/2015 0:00,74.47
5/20/2015 0:00,74.71
5/21/2015 0:00,75.33
5/22/2015 0:00,75.23
5/26/2015 0:00,74.39
5/27/2015 0:00,73.98
5/28/2015 0:00,73.63
5/29/2015 0:00,72.64
6/1/2015 0:00,73.25
6/2/2015 0:00,73.56
6/3/2015 0:00,74.28
6/4/2015 0:00,73.32
6/5/2015 0:00,73.58
6/8/2015 0:00,73.39
6/9/2015 0:00,73.16
6/10/2015 0:00,73.61
6/11/2015 0:00,73.62
6/12/2015 0:00,73.98
6/15/2015 0:00,73.15
6/16/2015 0:00,73.36
6/17/2015 0:00,75.12
6/18/2015 0:00,75.55
6/19/2015 0:00,75.22
6/22/2015 0:00,75.44
6/23/2015 0:00,76.02
6/24/2015 0:00,75.87
6/25/2015 0:00,75.43
6/26/2015 0:00,76.2
6/29/2015 0:00,74.3
6/30/2015 0:00,74.5
7/1/2015 0:00,75.3
7/2/2015 0:00,75.12
7/6/2015 0:00,75.28
7/7/2015 0:00,77.96
7/8/2015 0:00,76.35
7/9/2015 0:00,76.47
7/10/2015 0:00,77.38
7/13/2015 0:00,78.03
7/14/2015 0:00,78.01
7/15/2015 0:00,78.65
7/16/2015 0:00,79.52
7/17/2015 0:00,78.66
7/20/2015 0:00,78.9
7/21/2015 0:00,78.28
7/22/2015 0:00,78.99
7/23/2015 0:00,78.02
7/24/2015 0:00,77.2
7/27/2015 0:00,77.33
7/28/2015 0:00,76.29
7/29/2015 0:00,76.3
7/30/2015 0:00,76.34
7/31/2015 0:00,76.31
8/3/2015 0:00,75.92
8/4/2015 0:00,76.26
8/5/2015 0:00,75.51
8/6/2015 0:00,74.48
8/7/2015 0:00,74.91
8/10/2015 0:00,75.99
8/11/2015 0:00,76.24
8/12/2015 0:00,75.51
8/13/2015 0:00,74.92
8/14/2015 0:00,78.13
8/17/2015 0:00,79.04
8/18/2015 0:00,78.71
8/19/2015 0:00,78.7
8/20/2015 0:00,77.72
8/21/2015 0:00,75.19
8/24/2015 0:00,72.11
8/25/2015 0:00,71.33
8/26/2015 0:00,73.8
8/27/2015 0:00,73.32
8/28/2015 0:00,73.36
8/31/2015 0:00,72.88
9/1/2015 0:00,71.66
9/2/2015 0:00,72.9
9/3/2015 0:00,73.46
9/4/2015 0:00,72.9
9/8/2015 0:00,74.42
9/9/2015 0:00,73.19
9/10/2015 0:00,73.76
9/11/2015 0:00,73.6
9/14/2015 0:00,73.18
9/15/2015 0:00,73.83
9/16/2015 0:00,74.3
9/17/2015 0:00,74.32
9/18/2015 0:00,73.84
9/21/2015 0:00,74.38
9/22/2015 0:00,73.7
9/23/2015 0:00,73.64
9/24/2015 0:00,73.09
9/25/2015 0:00,72.99
9/28/2015 0:00,70.89
9/29/2015 0:00,70.44
9/30/2015 0:00,71.71
10/1/2015 0:00,71.43
10/2/2015 0:00,75.12
10/5/2015 0:00,74.34
10/6/2015 0:00,73.27
10/7/2015 0:00,67.96
10/8/2015 0:00,68.97
10/9/2015 0:00,68.43
10/12/2015 0:00,68.83
10/13/2015 0:00,68.53
10/14/2015 0:00,66.87
10/15/2015 0:00,67.42
10/16/2015 0:00,67.27
10/19/2015 0:00,68.44
10/20/2015 0:00,68.53
10/21/2015 0:00,67.68
10/22/2015 0:00,68.51
10/23/2015 0:00,64.99
10/26/2015 0:00,65.23
10/27/2015 0:00,64.58
10/28/2015 0:00,64.66
10/29/2015 0:00,64.7
10/30/2015 0:00,65.21
11/2/2015 0:00,65.2
11/3/2015 0:00,66.99
11/4/2015 0:00,66.42
11/5/2015 0:00,66.68
11/6/2015 0:00,65.8
11/9/2015 0:00,62.7
11/10/2015 0:00,64.73
11/11/2015 0:00,62.32
11/12/2015 0:00,63.47
11/13/2015 0:00,53.96
11/16/2015 0:00,54.73
11/17/2015 0:00,54.64
11/18/2015 0:00,55.64
11/19/2015 0:00,55.6
11/20/2015 0:00,55.96
11/23/2015 0:00,56.76
11/24/2015 0:00,57.71
11/25/2015 0:00,57.79
11/27/2015 0:00,57.61
11/30/2015 0:00,56.31
12/1/2015 0:00,56.75
12/2/2015 0:00,56.61
12/3/2015 0:00,57
12/4/2015 0:00,57.08
12/7/2015 0:00,56.44
12/8/2015 0:00,56.84
12/9/2015 0:00,56.67
12/10/2015 0:00,56.77
12/11/2015 0:00,55.43
12/14/2015 0:00,54.76
12/15/2015 0:00,54.51
12/16/2015 0:00,54.08
12/17/2015 0:00,51.34
12/18/2015 0:00,50.58
12/21/2015 0:00,50.05
12/22/2015 0:00,50.81
12/23/2015 0:00,51.56
12/24/2015 0:00,50.95
12/28/2015 0:00,50.35
12/29/2015 0:00,50.88
12/30/2015 0:00,50.31
12/31/2015 0:00,49.81
1/4/2016 0:00,50.13
1/5/2016 0:00,49.97
1/6/2016 0:00,48.49
1/7/2016 0:00,48.5
1/8/2016 0:00,46.24
1/11/2016 0:00,46.81
1/12/2016 0:00,47.12
1/13/2016 0:00,45.95
1/14/2016 0:00,45.79
1/15/2016 0:00,45.45
1/19/2016 0:00,46.14
1/20/2016 0:00,46.1
1/21/2016 0:00,47.74
1/22/2016 0:00,48.02
1/25/2016 0:00,46.87
1/26/2016 0:00,48.04
1/27/2016 0:00,48.02
1/28/2016 0:00,47.99
1/29/2016 0:00,49.1
2/1/2016 0:00,49.93
2/2/2016 0:00,49.16
2/3/2016 0:00,50.53
2/4/2016 0:00,47.43
2/5/2016 0:00,48.18
2/8/2016 0:00,50.85
2/9/2016 0:00,50.34
2/10/2016 0:00,49.19
2/11/2016 0:00,49.19
2/12/2016 0:00,48.91
2/16/2016 0:00,50.9
2/17/2016 0:00,52.25
2/18/2016 0:00,52.72
2/19/2016 0:00,49.17
2/22/2016 0:00,51.37
2/23/2016 0:00,50.86
2/24/2016 0:00,51.92
2/25/2016 0:00,52.43
2/26/2016 0:00,52.51
2/29/2016 0:00,51.32
3/1/2016 0:00,52.29
3/2/2016 0:00,52.75
3/3/2016 0:00,53.06
3/4/2016 0:00,54.51
3/7/2016 0:00,54.69
3/8/2016 0:00,55.11
3/9/2016 0:00,55.84
3/10/2016 0:00,57.01
3/11/2016 0:00,56.49
3/14/2016 0:00,56.06
3/15/2016 0:00,56.77
3/16/2016 0:00,56.85
3/17/2016 0:00,58.22
3/18/2016 0:00,58.52
3/21/2016 0:00,57.67
3/22/2016 0:00,56.75
3/23/2016 0:00,56.04
3/24/2016 0:00,55.97
3/28/2016 0:00,56.7
3/29/2016 0:00,57.31
3/30/2016 0:00,57.5
3/31/2016 0:00,57.21
4/1/2016 0:00,57.23
4/4/2016 0:00,55.55
4/5/2016 0:00,54.88
4/6/2016 0:00,54.72
4/7/2016 0:00,52.45
4/8/2016 0:00,51.14
4/11/2016 0:00,50.84
4/12/2016 0:00,51.59
4/13/2016 0:00,51.99
4/14/2016 0:00,51.3
4/15/2016 0:00,51.7
4/18/2016 0:00,52.33
4/19/2016 0:00,52.51
4/20/2016 0:00,53.57
4/21/2016 0:00,53.28
4/22/2016 0:00,51.59
4/25/2016 0:00,52.01
4/26/2016 0:00,52.77
4/27/2016 0:00,53.47
4/28/2016 0:00,52.73
4/29/2016 0:00,51.13
5/2/2016 0:00,51.59
5/3/2016 0:00,50.8
5/4/2016 0:00,49.55
5/5/2016 0:00,48.71
5/6/2016 0:00,48.06
5/9/2016 0:00,49.2
5/10/2016 0:00,48.86
5/11/2016 0:00,45.43
5/12/2016 0:00,45.23
5/13/2016 0:00,39.16
5/16/2016 0:00,38.54
5/17/2016 0:00,37.65
5/18/2016 0:00,36.37
5/19/2016 0:00,37.11
5/20/2016 0:00,38.12
5/23/2016 0:00,38.16
5/24/2016 0:00,38.01
5/25/2016 0:00,38.2
5/26/2016 0:00,37.66
5/27/2016 0:00,38.17
5/31/2016 0:00,37.98
6/1/2016 0:00,38.15
6/2/2016 0:00,39.3
6/3/2016 0:00,39.75
6/6/2016 0:00,39.84
6/7/2016 0:00,40.5
6/8/2016 0:00,40.56
6/9/2016 0:00,39.57
6/10/2016 0:00,38.88
6/13/2016 0:00,37.68
6/14/2016 0:00,36.68
6/15/2016 0:00,36.99
