Date,Close
4/5/2013,33.55
4/8/2013,33.74
4/9/2013,33.93
4/10/2013,34.08
4/11/2013,34.12
4/12/2013,34.13
4/15/2013,33.17
4/16/2013,33.31
4/17/2013,33.23
4/18/2013,33.27
4/19/2013,33.39
4/22/2013,33.16
4/23/2013,33.53
4/24/2013,33.32
4/25/2013,34.61
4/26/2013,34.46
4/29/2013,34.82
4/30/2013,34.51
5/1/2013,33.93
5/2/2013,34.4
5/3/2013,35.34
5/6/2013,35.05
5/7/2013,35.54
5/8/2013,35.61
5/9/2013,35.22
5/10/2013,35.12
5/13/2013,34.79
5/14/2013,35.2
5/15/2013,35.05
5/16/2013,34.96
5/17/2013,35
5/20/2013,35.32
5/21/2013,33.81
5/22/2013,33.04
5/23/2013,32.99
5/24/2013,32.88
5/28/2013,33
5/29/2013,33.1
5/30/2013,33.51
5/31/2013,33.1
6/3/2013,32.66
6/4/2013,32.36
6/5/2013,32.2
6/6/2013,32.23
6/7/2013,32.71
6/10/2013,32.47
6/11/2013,32.34
6/12/2013,32.72
6/13/2013,33.92
6/14/2013,33.84
6/17/2013,33.7
6/18/2013,34.31
6/19/2013,33.82
6/20/2013,33.44
6/21/2013,33.43
6/24/2013,33.22
6/25/2013,34.89
6/26/2013,34.78
6/27/2013,34.29
6/28/2013,34.29
7/1/2013,34.65
7/2/2013,34.88
7/3/2013,34.85
7/5/2013,35.19
7/8/2013,35.11
7/9/2013,35.16
7/10/2013,35.37
7/11/2013,36.03
7/12/2013,36.06
7/15/2013,36.04
7/16/2013,36.25
7/17/2013,36.3
7/18/2013,36.66
7/19/2013,36.63
7/22/2013,36.51
7/23/2013,36.72
7/24/2013,36.92
7/25/2013,36.91
7/26/2013,37.36
7/29/2013,37.05
7/30/2013,36.99
7/31/2013,37.03
8/1/2013,37.71
8/2/2013,37.7
8/5/2013,37.68
8/6/2013,37.35
8/7/2013,37
8/8/2013,36.93
8/9/2013,36.51
8/12/2013,36.29
8/13/2013,36.59
8/14/2013,36.91
8/15/2013,36.69
8/16/2013,36.52
8/19/2013,35.89
8/20/2013,36.16
8/21/2013,36.43
8/22/2013,37.41
8/23/2013,37.37
8/26/2013,37.48
8/27/2013,36.57
8/28/2013,35.97
8/29/2013,36.07
8/30/2013,36.09
9/3/2013,35.98
9/4/2013,35.88
9/5/2013,35.94
9/6/2013,35.86
9/9/2013,36.43
9/10/2013,37.19
9/11/2013,37.41
9/12/2013,37.18
9/13/2013,37.43
9/16/2013,37.34
9/17/2013,37.62
9/18/2013,37.65
9/19/2013,37.7
9/20/2013,37.08
9/23/2013,37.4
9/24/2013,34.54
9/25/2013,32.7
9/26/2013,32.93
9/27/2013,32.88
9/30/2013,32.64
10/1/2013,32.58
10/2/2013,32.33
10/3/2013,32.36
10/4/2013,32.43
10/7/2013,32.19
10/8/2013,31.72
10/9/2013,31.6
10/10/2013,31.86
10/11/2013,32.25
10/14/2013,32.1
10/15/2013,31.96
10/16/2013,32.16
10/17/2013,32.89
10/18/2013,32.74
10/21/2013,33.48
10/22/2013,34.18
10/23/2013,33.85
10/24/2013,34.69
10/25/2013,34.63
10/28/2013,34.89
10/29/2013,34.97
10/30/2013,34.9
10/31/2013,34.65
11/1/2013,34.84
11/4/2013,35.2
11/5/2013,35.39
11/6/2013,36.32
11/7/2013,35.66
11/8/2013,36.27
11/11/2013,36.1
11/12/2013,35.67
11/13/2013,35.83
11/14/2013,36.11
11/15/2013,36
11/18/2013,35.67
11/19/2013,35.61
11/20/2013,35.75
11/21/2013,35.88
11/22/2013,36.12
11/25/2013,36.3
11/26/2013,35.96
11/27/2013,36.19
11/29/2013,36.11
12/2/2013,36.08
12/3/2013,35.85
12/4/2013,35.55
12/5/2013,34.99
12/6/2013,35.34
12/9/2013,35.6
12/10/2013,35.69
12/11/2013,35.38
12/12/2013,35.34
12/13/2013,35.99
12/16/2013,36.47
12/17/2013,36.55
12/18/2013,37.11
12/19/2013,38.05
12/20/2013,38.85
12/23/2013,39.15
12/24/2013,39.44
12/26/2013,39.54
12/27/2013,39.89
12/30/2013,40.14
12/31/2013,40.17
1/2/2014,39.81
1/3/2014,39.85
1/6/2014,39.23
1/7/2014,39.49
1/8/2014,39.4
1/9/2014,39.96
1/10/2014,41.25
1/13/2014,41.42
1/14/2014,41.52
1/15/2014,41.58
1/16/2014,41.53
1/17/2014,41.36
1/21/2014,40.83
1/22/2014,41.08
1/23/2014,40.65
1/24/2014,39.15
1/27/2014,39.37
1/28/2014,40.59
1/29/2014,39.54
1/30/2014,40.04
1/31/2014,39.19
2/3/2014,38.75
2/4/2014,39.05
2/5/2014,38.62
2/6/2014,40.13
2/7/2014,39.91
2/10/2014,40.31
2/11/2014,40.28
2/12/2014,40.4
2/13/2014,40.24
2/14/2014,40.76
2/18/2014,39.76
2/19/2014,39.18
2/20/2014,39.11
2/21/2014,39.42
2/24/2014,39.69
2/25/2014,40.08
2/26/2014,40.22
2/27/2014,40.45
2/28/2014,39.66
3/3/2014,38.52
3/4/2014,39.62
3/5/2014,39.28
3/6/2014,39.19
3/7/2014,39.5
3/10/2014,39.01
3/11/2014,38.75
3/12/2014,39.3
3/13/2014,38.51
3/14/2014,38.42
3/17/2014,38.82
3/18/2014,39.61
3/19/2014,39.37
3/20/2014,39.99
3/21/2014,39.98
3/24/2014,40
3/25/2014,38.02
3/26/2014,37.64
3/27/2014,37.32
3/28/2014,37.24
3/31/2014,37.86
4/1/2014,38.4
4/2/2014,38.04
4/3/2014,38.46
4/4/2014,37.9
4/7/2014,37.68
4/8/2014,38
4/9/2014,38.08
4/10/2014,37.42
4/11/2014,37.03
4/14/2014,36.48
4/15/2014,36.22
4/16/2014,36.54
4/17/2014,37.32
4/21/2014,37.23
4/22/2014,37.37
4/23/2014,37.42
4/24/2014,38.17
4/25/2014,38.06
4/28/2014,38.62
4/29/2014,39.54
4/30/2014,39.31
5/1/2014,38.66
5/2/2014,38.81
5/5/2014,38.91
5/6/2014,39.05
5/7/2014,39.26
5/8/2014,39.18
5/9/2014,39.13
5/12/2014,39.75
5/13/2014,39.35
5/14/2014,38.97
5/15/2014,38.54
5/16/2014,38.24
5/19/2014,38.84
5/20/2014,39.18
5/21/2014,39.59
5/22/2014,39.72
5/23/2014,40.02
5/27/2014,39.65
5/28/2014,39.52
5/29/2014,39.74
5/30/2014,40.03
6/2/2014,40.02
6/3/2014,40.16
6/4/2014,40.09
6/5/2014,40.19
6/6/2014,40.25
6/9/2014,40.55
6/10/2014,40.18
6/11/2014,40.15
6/12/2014,39.08
6/13/2014,38.92
6/16/2014,38.42
6/17/2014,38.72
6/18/2014,38.62
6/19/2014,38.81
6/20/2014,39.11
6/23/2014,39.41
6/24/2014,38.23
6/25/2014,38.03
6/26/2014,37.99
6/27/2014,37.94
6/30/2014,37.65
7/1/2014,37.52
7/2/2014,37.56
7/3/2014,37.87
7/7/2014,37.65
7/8/2014,37.11
7/9/2014,36.97
7/10/2014,36.43
7/11/2014,36.8
7/14/2014,36.89
7/15/2014,36.61
7/16/2014,36.74
7/17/2014,36.05
7/18/2014,36.52
7/21/2014,36.25
7/22/2014,36.36
7/23/2014,36.5
7/24/2014,37.21
7/25/2014,36.68
7/28/2014,36.5
7/29/2014,36.33
7/30/2014,36.56
7/31/2014,36.22
8/1/2014,36.44
8/4/2014,36.31
8/5/2014,35.99
8/6/2014,36.24
8/7/2014,36.32
8/8/2014,36.45
8/11/2014,36.86
8/12/2014,36.95
8/13/2014,37.02
8/14/2014,37.49
8/15/2014,37.34
8/18/2014,37.86
8/19/2014,37.8
8/20/2014,37.74
8/21/2014,37.77
8/22/2014,37.91
8/25/2014,37.8
8/26/2014,38.01
8/27/2014,37.88
8/28/2014,37.27
8/29/2014,37.88
9/2/2014,37.95
9/3/2014,38.21
9/4/2014,39.09
9/5/2014,39.33
9/8/2014,39.12
9/9/2014,38.68
9/10/2014,38.87
9/11/2014,39.28
9/12/2014,39.18
9/15/2014,39.41
9/16/2014,39.5
9/17/2014,39.71
9/18/2014,40.11
9/19/2014,40.72
9/22/2014,40.34
9/23/2014,40.51
9/24/2014,41.12
9/25/2014,40.46
9/26/2014,40.87
9/29/2014,40.4
9/30/2014,40.17
10/1/2014,39.14
10/2/2014,38.58
10/3/2014,39.58
10/6/2014,39.5
10/7/2014,37.34
10/8/2014,37.67
10/9/2014,35.67
10/10/2014,35.51
10/13/2014,33.88
10/14/2014,34.64
10/15/2014,34.41
10/16/2014,34.69
10/17/2014,34.92
10/20/2014,35.92
10/21/2014,38
10/22/2014,37.76
10/23/2014,37.83
10/24/2014,38.52
10/27/2014,38.33
10/28/2014,39.09
10/29/2014,39.38
10/30/2014,40.07
10/31/2014,40.15
11/3/2014,40.07
11/4/2014,39.97
11/5/2014,39.99
11/6/2014,40.57
11/7/2014,40.4
11/10/2014,40.31
11/11/2014,40.63
11/12/2014,40.43
11/13/2014,40.9
11/14/2014,41.5
11/17/2014,41.51
11/18/2014,42.27
11/19/2014,41.59
11/20/2014,41.6
11/21/2014,41.57
11/24/2014,41.99
11/25/2014,42.26
11/26/2014,42.12
11/28/2014,44.16
12/1/2014,42.39
12/2/2014,42.84
12/3/2014,43.03
12/4/2014,43.58
12/5/2014,44.62
12/8/2014,44.07
12/9/2014,43.97
12/10/2014,43.3
12/11/2014,43.53
12/12/2014,42.95
12/15/2014,43.19
12/16/2014,43.12
12/17/2014,44.61
12/18/2014,44.5
12/19/2014,44.79
12/22/2014,44.86
12/23/2014,45.3
12/24/2014,45.39
12/26/2014,45.78
12/29/2014,45.95
12/30/2014,45.48
12/31/2014,45.33
1/2/2015,45.61
1/5/2015,45.39
1/6/2015,45.83
1/7/2015,46
1/8/2015,46.68
1/9/2015,46.3
1/12/2015,46.29
1/13/2015,45.96
1/14/2015,45.48
1/15/2015,45.17
1/16/2015,45.46
1/20/2015,45.38
1/21/2015,45.63
1/22/2015,46.25
1/23/2015,46.38
1/26/2015,46.76
1/27/2015,46.12
1/28/2015,45.16
1/29/2015,44.88
1/30/2015,43.96
2/2/2015,43.51
2/3/2015,43.69
2/4/2015,43.46
2/5/2015,43.7
2/6/2015,43.33
2/9/2015,42.65
2/10/2015,43.55
2/11/2015,44.07
2/12/2015,44.37
2/13/2015,43.48
2/17/2015,43.29
2/18/2015,43.87
2/19/2015,43.7
2/20/2015,43.27
2/23/2015,43.52
2/24/2015,43.59
2/25/2015,43.89
2/26/2015,43.77
2/27/2015,43.99
3/2/2015,45.19
3/3/2015,44.69
3/4/2015,44.59
3/5/2015,45.47
3/6/2015,44.4
3/9/2015,44.99
3/10/2015,44.07
3/11/2015,43.84
3/12/2015,45.29
3/13/2015,45.33
3/16/2015,46.3
3/17/2015,45.67
3/18/2015,46.72
3/19/2015,46.68
3/20/2015,46.88
3/23/2015,46.06
3/24/2015,45.39
3/25/2015,44.4
3/26/2015,44.42
3/27/2015,47.12
3/30/2015,47.72
3/31/2015,47.84
4/1/2015,47.48
4/2/2015,47.97
4/6/2015,47.76
4/7/2015,48.71
4/8/2015,48.61
4/9/2015,48.51
4/10/2015,48.33
4/13/2015,47.83
4/14/2015,47.49
4/15/2015,47.01
4/16/2015,47.27
4/17/2015,47.01
4/20/2015,46.49
4/21/2015,46.59
4/22/2015,46.62
4/23/2015,46.29
4/24/2015,46.38
4/27/2015,45.82
4/28/2015,45.42
4/29/2015,44.4
4/30/2015,43.97
5/1/2015,44.53
5/4/2015,44.33
5/5/2015,43.4
5/6/2015,43.45
5/7/2015,44.48
5/8/2015,46.16
5/11/2015,46.23
5/12/2015,45.8
5/13/2015,45.77
5/14/2015,47.37
5/15/2015,47.9
5/18/2015,47.91
5/19/2015,48.36
5/20/2015,47.52
5/21/2015,47.4
5/22/2015,47.35
5/26/2015,46.95
5/27/2015,47.59
5/28/2015,47.15
5/29/2015,46.33
6/1/2015,46.78
6/2/2015,47.03
6/3/2015,47.82
6/4/2015,47.39
6/5/2015,47.25
6/8/2015,47.02
6/9/2015,47.2
6/10/2015,47
6/11/2015,47.83
6/12/2015,47.42
6/15/2015,47.23
6/16/2015,47.45
6/17/2015,47.58
6/18/2015,48.62
6/19/2015,48.92
6/22/2015,49.92
6/23/2015,49.48
6/24/2015,49.84
6/25/2015,50.04
6/26/2015,50.6
6/29/2015,48.95
6/30/2015,49.39
7/1/2015,49.63
7/2/2015,49.86
7/6/2015,49.36
7/7/2015,50.2
7/8/2015,48.93
7/9/2015,49.2
7/10/2015,50.58
7/13/2015,51.83
7/14/2015,52.2
7/15/2015,51.84
7/16/2015,52.21
7/17/2015,52.1
7/20/2015,52.15
7/21/2015,51.96
7/22/2015,52.37
7/23/2015,51.81
7/24/2015,51.12
7/27/2015,50.85
7/28/2015,51.34
7/29/2015,52.1
7/30/2015,51.88
7/31/2015,53.29
8/3/2015,52.22
8/4/2015,51.87
8/5/2015,52.63
8/6/2015,52.09
8/7/2015,52.13
8/10/2015,52.42
8/11/2015,52.19
8/12/2015,51.16
8/13/2015,52.11
8/14/2015,52.44
8/17/2015,52.89
8/18/2015,52.8
8/19/2015,52.3
8/20/2015,49.93
8/21/2015,48.38
8/24/2015,46.48
8/25/2015,47.34
8/26/2015,48.85
8/27/2015,49.74
8/28/2015,49.5
8/31/2015,49.23
9/1/2015,47.78
9/2/2015,49.44
9/3/2015,49.4
9/4/2015,48.93
9/8/2015,50.68
9/9/2015,50.53
9/10/2015,50.72
9/11/2015,51.38
9/14/2015,51.38
9/15/2015,51.94
9/16/2015,52.87
9/17/2015,52.74
9/18/2015,52.07
9/21/2015,52.68
9/22/2015,49.79
9/23/2015,51.5
9/24/2015,50.88
9/25/2015,50.7
9/28/2015,48.64
9/29/2015,48.23
9/30/2015,49.7
10/1/2015,49.51
10/2/2015,49.76
10/5/2015,50.38
10/6/2015,49.16
10/7/2015,49.25
10/8/2015,49.62
10/9/2015,49.36
10/12/2015,50.36
10/13/2015,49.87
10/14/2015,48.36
10/15/2015,50.61
10/16/2015,51.1
10/19/2015,51.86
10/20/2015,51.67
10/21/2015,51.46
10/22/2015,52.38
10/23/2015,53.58
10/26/2015,53.51
10/27/2015,53.84
10/28/2015,53.29
10/29/2015,54.08
10/30/2015,54.08
11/2/2015,53.55
11/3/2015,52.98
11/4/2015,52.8
11/5/2015,52.9
11/6/2015,53.36
11/9/2015,52.57
11/10/2015,53.13
11/11/2015,52.83
11/12/2015,52.17
11/13/2015,51.56
11/16/2015,50.77
11/17/2015,50.23
11/18/2015,50.29
11/19/2015,51.54
11/20/2015,51.58
11/23/2015,51.39
11/24/2015,50.39
11/25/2015,50.99
11/27/2015,50.84
11/30/2015,50.53
12/1/2015,51.46
12/2/2015,51.18
12/3/2015,49.31
12/4/2015,50.69
12/7/2015,50.67
12/8/2015,50.16
12/9/2015,50.31
12/10/2015,50.96
12/11/2015,50.69
12/14/2015,50.79
12/15/2015,52.16
12/16/2015,52.2
12/17/2015,50.46
12/18/2015,52.41
12/21/2015,53.94
12/22/2015,54.27
12/23/2015,54.08
12/24/2015,54.12
12/28/2015,54.19
12/29/2015,55.14
12/30/2015,55.04
12/31/2015,54.48
1/4/2016,54.2
1/5/2016,53.68
1/6/2016,53.52
1/7/2016,52.39
1/8/2016,52.05
1/11/2016,53.94
1/12/2016,54.68
1/13/2016,52.38
1/14/2016,51.94
1/15/2016,49.83
1/19/2016,49.07
1/20/2016,48.31
1/21/2016,49.57
1/22/2016,49.57
1/25/2016,48.8
1/26/2016,49.82
1/27/2016,48.05
1/28/2016,46.86
1/29/2016,48.13
2/1/2016,48.97
2/2/2016,45.08
2/3/2016,45.39
2/4/2016,45.51
2/5/2016,43.04
2/8/2016,41.92
2/9/2016,42.97
2/10/2016,43.41
2/11/2016,43.19
2/12/2016,44.06
2/16/2016,45.02
2/17/2016,45.92
2/18/2016,45.34
2/19/2016,46.39
2/22/2016,47.73
2/23/2016,48.1
2/24/2016,48.03
2/25/2016,48.51
2/26/2016,48.34
2/29/2016,47.96
3/1/2016,48.96
3/2/2016,48.16
3/3/2016,48.05
3/4/2016,47.97
3/7/2016,47.05
3/8/2016,46.36
3/9/2016,46.47
3/10/2016,46.3
3/11/2016,47.91
3/14/2016,48.12
3/15/2016,47.91
3/16/2016,48.83
3/17/2016,48.97
3/18/2016,49.63
3/21/2016,49.78
3/22/2016,48.75
3/23/2016,48.06
3/24/2016,48.92
3/28/2016,49.02
3/29/2016,49.64
3/30/2016,52.37
3/31/2016,52.77
4/1/2016,52.75
4/4/2016,53.03
4/5/2016,51.5
4/6/2016,51.99
4/7/2016,51.18
4/8/2016,51.14
4/11/2016,50.8
4/12/2016,51.23
4/13/2016,51.68
4/14/2016,51.57
4/15/2016,51.02
4/18/2016,50.84
4/19/2016,50.6
4/20/2016,50.04
4/21/2016,49.18
4/22/2016,48.51
4/25/2016,49.24
4/26/2016,49.13
4/27/2016,49.49
4/28/2016,48.71
4/29/2016,49.05
5/2/2016,49.53
5/3/2016,49.49
5/4/2016,49.16
5/5/2016,48.39
5/6/2016,49.22
5/9/2016,49.74
5/10/2016,50.39
5/11/2016,50.28
5/12/2016,51.05
5/13/2016,49.6
5/16/2016,49.99
5/17/2016,49.93
5/18/2016,50.33
5/19/2016,49.55
5/20/2016,50.03
5/23/2016,49.91
5/24/2016,50.83
5/25/2016,49.63
5/26/2016,47.59
5/27/2016,48.6
5/31/2016,47.74
6/1/2016,48.05
6/2/2016,48.33
6/3/2016,47.75
6/6/2016,47.07
6/7/2016,47.5
6/8/2016,47.68
6/9/2016,48.03
6/10/2016,47.15
6/13/2016,46.64
6/14/2016,46.52
6/15/2016,47.26
6/16/2016,47.47
6/17/2016,47.81
6/20/2016,48.5
6/21/2016,48.65
6/22/2016,48.86
6/23/2016,49.36
6/24/2016,45.65
6/27/2016,43.64
6/28/2016,43.73
6/29/2016,44.47
6/30/2016,44.2
7/1/2016,44.86
7/5/2016,43.75
7/6/2016,43.18
7/7/2016,43.82
7/8/2016,44.52
7/11/2016,45.63
7/12/2016,46.71
7/13/2016,46.65
7/14/2016,46.32
7/15/2016,45.32
7/18/2016,45.62
7/19/2016,45.13
7/20/2016,46.02
7/21/2016,45.32
7/22/2016,45.94
7/25/2016,46.31
7/26/2016,46.17
7/27/2016,46.32
7/28/2016,46.5
7/29/2016,46.72
8/1/2016,46.71
8/2/2016,45.26
8/3/2016,45.63
8/4/2016,46.16
8/5/2016,47.05
8/8/2016,46.48
8/9/2016,45.05
8/10/2016,45.44
8/11/2016,45.92
8/12/2016,46.04
8/15/2016,46.15
8/16/2016,46.58
8/17/2016,46.99
8/18/2016,46.77
8/19/2016,46.63
8/22/2016,46.91
8/23/2016,47.79
8/24/2016,47.29
8/25/2016,47.19
8/26/2016,47.1
8/29/2016,47.18
8/30/2016,47.41
8/31/2016,47.8
9/1/2016,48.7
9/2/2016,46.39
9/6/2016,45.87
9/7/2016,45.3
9/8/2016,44.86
9/9/2016,44.37
9/12/2016,45.22
9/13/2016,45.63
9/14/2016,46.23
9/15/2016,46.47
9/16/2016,46.25
9/19/2016,45.9
9/20/2016,46.19
9/21/2016,45.82
9/22/2016,46.84
9/23/2016,47.26
9/26/2016,46.47
9/27/2016,48.35
9/28/2016,48.78
9/29/2016,48.26
9/30/2016,48.82
10/3/2016,49.13
10/4/2016,49.19
10/5/2016,48.77
10/6/2016,48.83
10/7/2016,47.75
10/10/2016,47.51
10/11/2016,46.85
10/12/2016,46.7
10/13/2016,46.79
10/14/2016,46.15
10/17/2016,46.11
10/18/2016,46.52
10/19/2016,46.62
10/20/2016,47.2
10/21/2016,46.71
10/24/2016,47
10/25/2016,46.92
10/26/2016,47.15
10/27/2016,46.53
10/28/2016,48.45
10/31/2016,49.1
11/1/2016,48.42
11/2/2016,48.27
11/3/2016,48.32
11/4/2016,48.04
11/7/2016,48.99
11/8/2016,49.82
11/9/2016,49.36
11/10/2016,49.92
11/11/2016,49.82
11/14/2016,50.78
11/15/2016,50.97
11/16/2016,50.94
11/17/2016,51.5
11/18/2016,51.5
11/21/2016,51.26
11/22/2016,51.77
11/23/2016,52.3
11/25/2016,52.55
11/28/2016,52.06
11/29/2016,53.22
11/30/2016,51.41
12/1/2016,49.88
12/2/2016,50.4
12/5/2016,51.63
12/6/2016,52.58
12/7/2016,53.16
12/8/2016,52.92
12/9/2016,53.34
12/12/2016,52.13
12/13/2016,52.15
12/14/2016,52.41
12/15/2016,52.96
12/16/2016,51.5
12/19/2016,51.32
12/20/2016,52.49
12/21/2016,53.09
12/22/2016,52.41
12/23/2016,53.03
12/27/2016,52.64
12/28/2016,52.19
12/29/2016,51.99
12/30/2016,52.06
1/3/2017,52.14
1/4/2017,52.82
1/5/2017,53.71
1/6/2017,53.65
1/9/2017,53.69
1/10/2017,54.25
1/11/2017,54.56
1/12/2017,53.64
1/13/2017,53.46
1/17/2017,53.09
1/18/2017,53.6
1/19/2017,53.45
1/20/2017,53.3
1/23/2017,53.77
1/24/2017,54.53
1/25/2017,55.83
1/26/2017,56.93
1/27/2017,56.29
1/30/2017,55.64
1/31/2017,55.38
2/1/2017,55.47
2/2/2017,55.31
2/3/2017,55.28
2/6/2017,55.5
2/7/2017,55.45
2/8/2017,55.59
2/9/2017,56.31
2/10/2017,56.25
2/13/2017,56.46
2/14/2017,56.37
2/15/2017,56.48
2/16/2017,56.03
2/17/2017,55.4
2/21/2017,55.89
2/22/2017,55.5
2/23/2017,55.92
2/24/2017,56.03
2/27/2017,56.05
2/28/2017,55.95
3/1/2017,56.5
3/2/2017,56.57
3/3/2017,55.72
3/6/2017,55.74
3/7/2017,55.53
3/8/2017,55.53
3/9/2017,56.2
3/10/2017,57.21
3/13/2017,57.11
3/14/2017,56.99
3/15/2017,57.37
3/16/2017,57.54
3/17/2017,57.64
3/20/2017,57.76
3/21/2017,57.79
3/22/2017,58.29
3/23/2017,58.52
3/24/2017,58.6
3/27/2017,58.87
3/28/2017,59.26
3/29/2017,58.96
3/30/2017,59.29
3/31/2017,58.91
4/3/2017,58.72
4/4/2017,58.64
4/5/2017,58.8
4/6/2017,59.06
4/7/2017,58.61
4/10/2017,58.44
4/11/2017,57.78
4/12/2017,57.73
4/13/2017,57.47
4/17/2017,58.46
4/18/2017,58.37
4/19/2017,58.68
4/20/2017,59.21
4/21/2017,58.96
4/24/2017,59.62
4/25/2017,60.03
4/26/2017,60.55
4/27/2017,60.98
4/28/2017,61.77
5/1/2017,62.55
5/2/2017,62.7
5/3/2017,62.64
5/4/2017,62.97
5/5/2017,63.02
5/8/2017,62.73
5/9/2017,63.22
5/10/2017,62.14
5/11/2017,61.99
5/12/2017,61.19
5/15/2017,60.91
5/16/2017,61.2
5/17/2017,59.75
5/18/2017,61.04
5/19/2017,61.5
5/22/2017,62.05
5/23/2017,61.92
5/24/2017,62.02
5/25/2017,62.77
5/26/2017,63.36
5/30/2017,63.74
5/31/2017,64.07
6/1/2017,65.4
6/2/2017,65.47
6/5/2017,65.06
6/6/2017,64.33
6/7/2017,64.3
6/8/2017,64.33
6/9/2017,63.34
6/12/2017,63.59
6/13/2017,64.06
6/14/2017,64.76
6/15/2017,65.5
6/16/2017,65.64
6/19/2017,66.32
6/20/2017,65.7
6/21/2017,66.43
6/22/2017,65.69
6/23/2017,66.45
6/26/2017,66
6/27/2017,65.05
6/28/2017,66.1
6/29/2017,65.15
6/30/2017,65.57
7/3/2017,65.25
7/5/2017,66.54
7/6/2017,65.48
7/7/2017,65.83
7/10/2017,65.84
7/11/2017,65.75
7/12/2017,65.97
7/13/2017,66.17
7/14/2017,65.75
7/17/2017,67.02
7/18/2017,66.75
7/19/2017,66.77
7/20/2017,67.58
7/21/2017,67
7/24/2017,66.99
7/25/2017,67.15
7/26/2017,66.7
7/27/2017,66.34
7/28/2017,66.4
7/31/2017,66.78
8/1/2017,67.48
8/2/2017,67.5
8/3/2017,67.42
8/4/2017,67.81
8/7/2017,68
8/8/2017,68.03
8/9/2017,68.16
8/10/2017,67.38
8/11/2017,67.48
8/14/2017,68.03
8/15/2017,68.71
8/16/2017,68.87
8/17/2017,67.51
8/18/2017,67.46
8/21/2017,68.5
8/22/2017,68.29
8/23/2017,67.72
8/24/2017,68.18
8/25/2017,68.17
8/28/2017,68.55
8/29/2017,68.11
8/30/2017,68.54
8/31/2017,69.48
9/1/2017,69.13
9/5/2017,66.97
9/6/2017,66.96
9/7/2017,65.66
9/8/2017,65.57
9/11/2017,67.65
9/12/2017,68.18
9/13/2017,68.42
9/14/2017,68.74
9/15/2017,65.94
9/18/2017,65.19
9/19/2017,65.22
9/20/2017,64.48
9/21/2017,64.45
9/22/2017,64.33
9/25/2017,63.5
9/26/2017,65.32
9/27/2017,63.68
9/28/2017,64.37
9/29/2017,64.57
10/2/2017,64.43
10/3/2017,64.1
10/4/2017,65.19
10/5/2017,65.91
10/6/2017,65.63
10/9/2017,66.45
10/10/2017,67.08
10/11/2017,67.2
10/12/2017,66.86
10/13/2017,67.94
10/16/2017,68.24
10/17/2017,68.13
10/18/2017,67.46
10/19/2017,65.79
10/20/2017,65.88
10/23/2017,66.1
